cid,premise_name,premise_type,premise
help_buy_food_flag_0,HELP_BUY_FOOD_FLAG_0,属性_特殊flag,自身没有帮忙买午饭状态
help_buy_food_flag_1,HELP_BUY_FOOD_FLAG_1,属性_特殊flag,自身要买饭状态
help_buy_food_flag_2,HELP_BUY_FOOD_FLAG_2,属性_特殊flag,自身要买第二份饭状态
help_buy_food_flag_3,HELP_BUY_FOOD_FLAG_3,属性_特殊flag,自身买饭后要送饭状态
help_make_food_flag_0,HELP_MAKE_FOOD_FLAG_0,属性_特殊flag,自身没有帮忙做饭状态
help_make_food_flag_1,HELP_MAKE_FOOD_FLAG_1,属性_特殊flag,自身要做饭状态
help_make_food_flag_2,HELP_MAKE_FOOD_FLAG_2,属性_特殊flag,自身做饭后要送饭状态
morning_salutation_flag_0,MORIING_SALUTATION_FLAG_0,属性_特殊flag,自身没有早安问候状态
morning_salutation_flag_1,MORIING_SALUTATION_FLAG_1,属性_特殊flag,自身要早安问候状态（动态权重）
morning_salutation_flag_2,MORIING_SALUTATION_FLAG_2,属性_特殊flag,自身已早安问候状态（权重100）
night_salutation_flag_0,NIGHT_SALUTATION_FLAG_0,属性_特殊flag,自身没有晚安问候状态
night_salutation_flag_1,NIGHT_SALUTATION_FLAG_1,属性_特殊flag,自身要晚安问候状态（权重100）
night_salutation_flag_2,NIGHT_SALUTATION_FLAG_2,属性_特殊flag,自身已晚安问候状态
aromatherapy_flag_0,AROMATHERAPY_FLAG_0,属性_特殊flag,自身没有香薰疗愈状态
aromatherapy_flag_1,AROMATHERAPY_FLAG_1,属性_特殊flag,自身香薰疗愈-回复
aromatherapy_flag_2,AROMATHERAPY_FLAG_2,属性_特殊flag,自身香薰疗愈-习得
aromatherapy_flag_3,AROMATHERAPY_FLAG_3,属性_特殊flag,自身香薰疗愈-反感
aromatherapy_flag_4,AROMATHERAPY_FLAG_4,属性_特殊flag,自身香薰疗愈-快感
aromatherapy_flag_5,AROMATHERAPY_FLAG_5,属性_特殊flag,自身香薰疗愈-好感
aromatherapy_flag_6,AROMATHERAPY_FLAG_6,属性_特殊flag,自身香薰疗愈-催眠
t_aromatherapy_flag_0,T_AROMATHERAPY_FLAG_0,属性_特殊flag,交互对象没有香薰疗愈状态
t_aromatherapy_flag_1,T_AROMATHERAPY_FLAG_1,属性_特殊flag,交互对象香薰疗愈-回复
t_aromatherapy_flag_2,T_AROMATHERAPY_FLAG_2,属性_特殊flag,交互对象香薰疗愈-习得
t_aromatherapy_flag_3,T_AROMATHERAPY_FLAG_3,属性_特殊flag,交互对象香薰疗愈-反感
t_aromatherapy_flag_4,T_AROMATHERAPY_FLAG_4,属性_特殊flag,交互对象香薰疗愈-快感
t_aromatherapy_flag_5,T_AROMATHERAPY_FLAG_5,属性_特殊flag,交互对象香薰疗愈-好感
t_aromatherapy_flag_6,T_AROMATHERAPY_FLAG_6,属性_特殊flag,交互对象香薰疗愈-催眠
sleep_h_awake_0,SLEEP_H_AWAKE_0,属性_特殊flag,自身没有睡奸中醒来状态
sleep_h_awake_1,SLEEP_H_AWAKE_1,属性_特殊flag,自身睡奸中醒来状态
t_sleep_h_awake_0,TARGET_SLEEP_H_AWAKE_0,属性_特殊flag,交互对象没有睡奸中醒来状态
t_sleep_h_awake_1,TARGET_SLEEP_H_AWAKE_1,属性_特殊flag,交互对象睡奸中醒来状态
field_commission_0,FIELD_COMMISSION_0,属性_特殊flag,自身没有在出外勤委托
field_commission_1,FIELD_COMMISSION_1,属性_特殊flag,自身正在出外勤委托
in_diplomatic_visit_0,IN_DIPLOMATIC_VISIT_0,属性_特殊flag,自身没有在外交访问
in_diplomatic_visit_1,IN_DIPLOMATIC_VISIT_1,属性_特殊flag,自身正在外交访问
in_diplomatic_visit_1_and_other_country,IN_DIPLOMATIC_VISIT_1_AND_OTHER_COUNTRY,属性_特殊flag,自身正在外交访问且对方是非当前所在国家

good_mood,GOOD_MOOD,属性_心情,自己心情愉快
normal_mood,NORMAL_MOOD,属性_心情,自己心情普通
bad_mood,BAD_MOOD,属性_心情,自己心情不好
angry_mood,ANGRY_MOOD,属性_心情,自己心情愤怒
t_good_mood,TARGET_GOOD_MOOD,属性_心情,交互对象心情愉快
t_normal_mood,TARGET_NORMAL_MOOD,属性_心情,交互对象心情普通
t_bad_mood,TARGET_BAD_MOOD,属性_心情,交互对象心情不好
t_angry_mood,TARGET_ANGRY_MOOD,属性_心情,交互对象心情愤怒
t_bad_or_angry_mood,TARGET_ABD_OR_ANGRY_MOOD,属性_心情,交互对象心情不好或愤怒
t_angry_with_player,TARGET_ANGRY_WITH_PLAYER,属性_心情,交互对象被玩家惹火了
t_not_angry_with_player,TARGET_NOT_ANGRY_WITH_PLAYER,属性_心情,交互对象没有被玩家惹火

t_lubrication_l_1,T_LUBRICATION_L_1,属性_状态,交互对象润滑<1
t_lubrication_l_3,T_LUBRICATION_L_3,属性_状态,交互对象润滑<3
t_lubrication_l_7,T_LUBRICATION_L_7,属性_状态,交互对象润滑<7
t_lubrication_ge_1,T_LUBRICATION_GE_1,属性_状态,交互对象润滑>=1
t_lubrication_ge_3,T_LUBRICATION_GE_3,属性_状态,交互对象润滑>=3
t_lubrication_ge_5,T_LUBRICATION_GE_5,属性_状态,交互对象润滑>=5
t_lubrication_ge_7,T_LUBRICATION_GE_7,属性_状态,交互对象润滑>=7

t_nfeel_ge_1,T_NFEEL_GE_1,属性_能力,交互对象Ｎ感觉>=1
t_nfeel_ge_3,T_NFEEL_GE_3,属性_能力,交互对象Ｎ感觉>=3
t_nfeel_ge_5,T_NFEEL_GE_5,属性_能力,交互对象Ｎ感觉>=5
t_nfeel_ge_7,T_NFEEL_GE_7,属性_能力,交互对象Ｎ感觉>=7
t_nfeel_l_1,T_NFEEL_L_1,属性_能力,交互对象Ｎ感觉<1
t_nfeel_l_3,T_NFEEL_L_3,属性_能力,交互对象Ｎ感觉<3
t_nfeel_l_5,T_NFEEL_L_5,属性_能力,交互对象Ｎ感觉<5
t_bfeel_ge_1,T_BFEEL_GE_1,属性_能力,交互对象Ｂ感觉>=1
t_bfeel_ge_3,T_BFEEL_GE_3,属性_能力,交互对象Ｂ感觉>=3
t_bfeel_ge_5,T_BFEEL_GE_5,属性_能力,交互对象Ｂ感觉>=5
t_bfeel_ge_7,T_BFEEL_GE_7,属性_能力,交互对象Ｂ感觉>=7
t_bfeel_l_1,T_BFEEL_L_1,属性_能力,交互对象Ｂ感觉<1
t_bfeel_l_3,T_BFEEL_L_3,属性_能力,交互对象Ｂ感觉<3
t_bfeel_l_5,T_BFEEL_L_5,属性_能力,交互对象Ｂ感觉<5
t_cfeel_ge_1,T_CFEEL_GE_1,属性_能力,交互对象Ｃ感觉>=1
t_cfeel_ge_3,T_CFEEL_GE_3,属性_能力,交互对象Ｃ感觉>=3
t_cfeel_ge_5,T_CFEEL_GE_5,属性_能力,交互对象Ｃ感觉>=5
t_cfeel_ge_7,T_CFEEL_GE_7,属性_能力,交互对象Ｃ感觉>=7
t_cfeel_l_1,T_CFEEL_L_1,属性_能力,交互对象Ｃ感觉<1
t_cfeel_l_3,T_CFEEL_L_3,属性_能力,交互对象Ｃ感觉<3
t_cfeel_l_5,T_CFEEL_L_5,属性_能力,交互对象Ｃ感觉<5
pfeel_ge_1,PFEEL_GE_1,属性_能力,Ｐ感觉>=1
pfeel_ge_3,PFEEL_GE_3,属性_能力,Ｐ感觉>=3
pfeel_ge_5,PFEEL_GE_5,属性_能力,Ｐ感觉>=5
pfeel_ge_7,PFEEL_GE_7,属性_能力,Ｐ感觉>=7
pfeel_l_1,PFEEL_L_1,属性_能力,Ｐ感觉<1
pfeel_l_3,PFEEL_L_3,属性_能力,Ｐ感觉<3
pfeel_l_5,PFEEL_L_5,属性_能力,Ｐ感觉<5
t_vfeel_ge_1,T_VFEEL_GE_1,属性_能力,交互对象Ｖ感觉>=1
t_vfeel_ge_3,T_VFEEL_GE_3,属性_能力,交互对象Ｖ感觉>=3
t_vfeel_ge_5,T_VFEEL_GE_5,属性_能力,交互对象Ｖ感觉>=5
t_vfeel_ge_7,T_VFEEL_GE_7,属性_能力,交互对象Ｖ感觉>=7
t_vfeel_l_1,T_VFEEL_L_1,属性_能力,交互对象Ｖ感觉<1
t_vfeel_l_3,T_VFEEL_L_3,属性_能力,交互对象Ｖ感觉<3
t_vfeel_l_5,T_VFEEL_L_5,属性_能力,交互对象Ｖ感觉<5
t_afeel_ge_1,T_AFEEL_GE_1,属性_能力,交互对象Ａ感觉>=1
t_afeel_ge_3,T_AFEEL_GE_3,属性_能力,交互对象Ａ感觉>=3
t_afeel_ge_5,T_AFEEL_GE_5,属性_能力,交互对象Ａ感觉>=5
t_afeel_ge_7,T_AFEEL_GE_7,属性_能力,交互对象Ａ感觉>=7
t_afeel_l_1,T_AFEEL_L_1,属性_能力,交互对象Ａ感觉<1
t_afeel_l_3,T_AFEEL_L_3,属性_能力,交互对象Ａ感觉<3
t_afeel_l_5,T_AFEEL_L_5,属性_能力,交互对象Ａ感觉<5
t_ufeel_ge_1,T_UFEEL_GE_1,属性_能力,交互对象Ｕ感觉>=1
t_ufeel_ge_3,T_UFEEL_GE_3,属性_能力,交互对象Ｕ感觉>=3
t_ufeel_ge_5,T_UFEEL_GE_5,属性_能力,交互对象Ｕ感觉>=5
t_ufeel_ge_7,T_UFEEL_GE_7,属性_能力,交互对象Ｕ感觉>=7
t_ufeel_l_1,T_UFEEL_L_1,属性_能力,交互对象Ｕ感觉<1
t_ufeel_l_3,T_UFEEL_L_3,属性_能力,交互对象Ｕ感觉<3
t_ufeel_l_5,T_UFEEL_L_5,属性_能力,交互对象Ｕ感觉<5
t_wfeel_ge_1,T_WFEEL_GE_1,属性_能力,交互对象Ｗ感觉>=1
t_wfeel_ge_3,T_WFEEL_GE_3,属性_能力,交互对象Ｗ感觉>=3
t_wfeel_ge_5,T_WFEEL_GE_5,属性_能力,交互对象Ｗ感觉>=5
t_wfeel_ge_7,T_WFEEL_GE_7,属性_能力,交互对象Ｗ感觉>=7
t_wfeel_l_1,T_WFEEL_L_1,属性_能力,交互对象Ｗ感觉<1
t_wfeel_l_3,T_WFEEL_L_3,属性_能力,交互对象Ｗ感觉<3
t_wfeel_l_5,T_WFEEL_L_5,属性_能力,交互对象Ｗ感觉<5
t_u_dilate_ge_1,T_U_DILATE_GE_1,属性_能力,交互对象Ｕ扩张>=1
t_u_dilate_ge_2,T_U_DILATE_GE_2,属性_能力,交互对象Ｕ扩张>=2
t_u_dilate_ge_3,T_U_DILATE_GE_3,属性_能力,交互对象Ｕ扩张>=3
t_u_dilate_ge_5,T_U_DILATE_GE_5,属性_能力,交互对象Ｕ扩张>=5
t_w_dilate_ge_3,T_W_DILATE_GE_3,属性_能力,交互对象Ｗ扩张>=3
t_w_dilate_ge_5,T_W_DILATE_GE_5,属性_能力,交互对象Ｗ扩张>=5
technique_ge_3,TECHNIQUE_GE_3,属性_能力,自身技巧技能>=3
technique_ge_5,TECHNIQUE_GE_5,属性_能力,自身技巧技能>=5
t_technique_ge_3,TARGET_TECHNIQUE_GE_3,属性_能力,交互对象技巧技能>=3
t_technique_ge_5,TARGET_TECHNIQUE_GE_5,属性_能力,交互对象技巧技能>=5
t_submit_ge_1,T_SUBMIT_GE_1,属性_能力,交互对象顺从>=1
t_submit_ge_3,T_SUBMIT_GE_3,属性_能力,交互对象顺从>=3
t_submit_ge_5,T_SUBMIT_GE_5,属性_能力,交互对象顺从>=5
t_submit_ge_7,T_SUBMIT_GE_7,属性_能力,交互对象顺从>=7
t_submit_l_1,T_SUBMIT_L_1,属性_能力,交互对象顺从<1
t_submit_l_3,T_SUBMIT_L_3,属性_能力,交互对象顺从<3
t_submit_l_5,T_SUBMIT_L_5,属性_能力,交互对象顺从<5
t_intimacy_8,TARGET_INTIMACY_8,属性_能力,交互对象亲密==8
t_intimacy_le_1,TARGET_INTIMACY_LE_1,属性_能力,交互对象亲密<=1
t_intimacy_ge_3,TARGET_INTIMACY_GE_3,属性_能力,交互对象亲密>=3
t_intimacy_ge_5,TARGET_INTIMACY_GE_5,属性_能力,交互对象亲密>=5
t_desire_ge_5,TARGET_DESIRE_GE_5,属性_能力,交互对象欲望>=5
t_desire_ge_7,TARGET_DESIRE_GE_7,属性_能力,交互对象欲望>=7
t_exhibit_ge_1,T_EXHIBIT_GE_1,属性_能力,交互对象露出>=1
t_exhibit_ge_3,T_EXHIBIT_GE_3,属性_能力,交互对象露出>=3
t_exhibit_ge_5,T_EXHIBIT_GE_5,属性_能力,交互对象露出>=5
t_exhibit_ge_7,T_EXHIBIT_GE_7,属性_能力,交互对象露出>=7
t_exhibit_l_1,T_EXHIBIT_L_1,属性_能力,交互对象露出<1
t_exhibit_l_3,T_EXHIBIT_L_3,属性_能力,交互对象露出<3
t_exhibit_l_5,T_EXHIBIT_L_5,属性_能力,交互对象露出<5
s_ge_1,S_GE_1,属性_能力,施虐>=1
s_ge_3,S_GE_3,属性_能力,施虐>=3
s_ge_5,S_GE_5,属性_能力,施虐>=5
s_ge_7,S_GE_7,属性_能力,施虐>=7
s_l_1,S_L_1,属性_能力,施虐<1
s_l_3,S_L_3,属性_能力,施虐<3
s_l_5,S_L_5,属性_能力,施虐<5
t_s_ge_1,T_S_GE_1,属性_能力,交互对象施虐>=1
t_s_ge_3,T_S_GE_3,属性_能力,交互对象施虐>=3
t_s_ge_5,T_S_GE_5,属性_能力,交互对象施虐>=5
t_s_ge_7,T_S_GE_7,属性_能力,交互对象施虐>=7
t_s_l_1,T_S_L_1,属性_能力,交互对象施虐<1
t_s_l_3,T_S_L_3,属性_能力,交互对象施虐<3
t_s_l_5,T_S_L_5,属性_能力,交互对象施虐<5
m_ge_1,M_GE_1,属性_能力,受虐>=1
m_ge_3,M_GE_3,属性_能力,受虐>=3
m_ge_5,M_GE_5,属性_能力,受虐>=5
m_ge_7,M_GE_7,属性_能力,受虐>=7
m_l_1,M_L_1,属性_能力,受虐<1
m_l_3,M_L_3,属性_能力,受虐<3
m_l_5,M_L_5,属性_能力,受虐<5
t_m_ge_1,T_M_GE_1,属性_能力,交互对象受虐>=1
t_m_ge_3,T_M_GE_3,属性_能力,交互对象受虐>=3
t_m_ge_5,T_M_GE_5,属性_能力,交互对象受虐>=5
t_m_ge_7,T_M_GE_7,属性_能力,交互对象受虐>=7
t_m_l_1,T_M_L_1,属性_能力,交互对象受虐<1
t_m_l_3,T_M_L_3,属性_能力,交互对象受虐<3
t_m_l_5,T_M_L_5,属性_能力,交互对象受虐<5
t_happy_mark_1,T_HAPPY_MARK_1,属性_能力,交互对象快乐刻印==1
t_happy_mark_2,T_HAPPY_MARK_2,属性_能力,交互对象快乐刻印==2
t_happy_mark_3,T_HAPPY_MARK_3,属性_能力,交互对象快乐刻印==3
t_happy_mark_ge_1,T_HAPPY_MARK_GE_1,属性_能力,交互对象快乐刻印>=1
t_happy_mark_le_2,T_HAPPY_MARK_LE_2,属性_能力,交互对象快乐刻印<=2
t_yield_mark_1,T_YIELD_MARK_1,属性_能力,交互对象屈服刻印==1
t_yield_mark_2,T_YIELD_MARK_2,属性_能力,交互对象屈服刻印==2
t_yield_mark_3,T_YIELD_MARK_3,属性_能力,交互对象屈服刻印==3
t_yield_mark_ge_1,T_YIELD_MARK_GE_1,属性_能力,交互对象屈服刻印>=1
t_yield_mark_le_2,T_YIELD_MARK_LE_2,属性_能力,交互对象屈服刻印<=2
talk_le_1,TALK_LE_1,属性_能力,话术技能<=1
talk_ge_3,TALK_GE_3,属性_能力,话术技能>=3
talk_ge_5,TALK_GE_5,属性_能力,话术技能>=5
t_talk_le_1,T_TALK_LE_1,属性_能力,交互对象话术技能<=1
t_talk_ge_3,T_TALK_GE_3,属性_能力,交互对象话术技能>=3
t_talk_ge_5,T_TALK_GE_5,属性_能力,交互对象话术技能>=5
cook_1,COOK_1,属性_能力,自身料理技能==1
cook_2,COOK_2,属性_能力,自身料理技能==2
cook_3,COOK_3,属性_能力,自身料理技能==3
cook_4,COOK_4,属性_能力,自身料理技能==4
cook_le_1,COOK_LE_1,属性_能力,自身料理技能<=1
cook_ge_3,COOK_GE_3,属性_能力,自身料理技能>=3
cook_ge_5,COOK_GE_5,属性_能力,自身料理技能>=5
t_cook_1,TARGET_COOK_1,属性_能力,交互对象料理技能==1
t_cook_2,TARGET_COOK_2,属性_能力,交互对象料理技能==2
t_cook_3,TARGET_COOK_3,属性_能力,交互对象料理技能==3
t_cook_4,TARGET_COOK_4,属性_能力,交互对象料理技能==4
t_cook_le_1,TARGET_COOK_LE_1,属性_能力,交互对象料理技能<=1
t_cook_le_3,TARGET_COOK_LE_3,属性_能力,交互对象料理技能<=3
t_cook_ge_3,TARGET_COOK_GE_3,属性_能力,交互对象料理技能>=3
t_cook_g_3,TARGET_COOK_G_3,属性_能力,交互对象料理技能>3
t_cook_ge_5,TARGET_COOK_GE_5,属性_能力,交互对象料理技能>=5
music_1,MUSIC_1,属性_能力,自身音乐技能==1
music_2,MUSIC_2,属性_能力,自身音乐技能==2
music_3,MUSIC_3,属性_能力,自身音乐技能==3
music_4,MUSIC_4,属性_能力,自身音乐技能==4
music_le_1,MUSIC_LE_1,属性_能力,自身音乐技能<=1
music_ge_3,MUSIC_GE_3,属性_能力,自身音乐技能>=3
music_ge_5,MUSIC_GE_5,属性_能力,自身音乐技能>=5
music_ge_2_le_4,MUSIC_GE_2_LE_4,属性_能力,自身音乐技能>=2,<=4
t_music_1,TARGET_MUSIC_1,属性_能力,交互对象音乐技能==1
t_music_2,TARGET_MUSIC_2,属性_能力,交互对象音乐技能==2
t_music_3,TARGET_MUSIC_3,属性_能力,交互对象音乐技能==3
t_music_4,TARGET_MUSIC_4,属性_能力,交互对象音乐技能==4
t_music_le_1,TARGET_MUSIC_LE_1,属性_能力,交互对象音乐技能<=1
t_music_ge_3,TARGET_MUSIC_GE_3,属性_能力,交互对象音乐技能>=3
t_music_ge_5,TARGET_MUSIC_GE_5,属性_能力,交互对象音乐技能>=5
t_finger_tec_ge_1,T_FINGER_TEC_GE_1,属性_能力,交互对象指技>=1
t_finger_tec_ge_3,T_FINGER_TEC_GE_3,属性_能力,交互对象指技>=3
t_finger_tec_ge_5,T_FINGER_TEC_GE_5,属性_能力,交互对象指技>=5
t_finger_tec_ge_7,T_FINGER_TEC_GE_7,属性_能力,交互对象指技>=7
t_finger_tec_0,T_FINGER_TEC_0,属性_能力,交互对象指技==0
t_finger_tec_l_3,T_FINGER_TEC_L_3,属性_能力,交互对象指技<3

kiss_0,KISS_0,属性_经验,自身亲吻经验==0
kiss_ge_10,KISS_GE_10,属性_经验,自身亲吻经验>=10
t_kiss_0,TARGET_KISS_0,属性_经验,交互对象亲吻经验==0
t_kiss_ge_10,TARGET_KISS_GE_10,属性_经验,交互对象亲吻经验>=10

self_shy_ge_100000,SELF_SHY_GE_100000,属性_状态,自身羞耻小于等于100000

self_fall,SELF_FALL,属性_素质,自己有陷落素质
self_not_fall,SELF_NOT_FALL,属性_素质,自己无陷落素质
self_fall_1,SELF_FALL_1,属性_素质,自己有1级陷落素质
self_fall_2,SELF_FALL_2,属性_素质,自己有2级陷落素质
self_fall_3,SELF_FALL_3,属性_素质,自己有3级陷落素质
self_fall_4,SELF_FALL_4,属性_素质,自己有4级陷落素质
self_fall_love,SELF_FALL_LOVE,属性_素质,自己有爱情系陷落素质
self_fall_obey,SELF_FALL_OBEY,属性_素质,自己有隶属系陷落素质
not_fall,TARGET_NOT_FALL,属性_素质,交互对象无陷落素质
target_fall,TARGET_FALL,属性_素质,交互对象有陷落素质
love_1,TARGET_LOVE_1,属性_素质,交互对象拥有思慕（爱情系第一阶段）
love_2,TARGET_LOVE_2,属性_素质,交互对象拥有恋慕（爱情系第二阶段）
love_3,TARGET_LOVE_3,属性_素质,交互对象拥有恋人（爱情系第三阶段）
love_4,TARGET_LOVE_4,属性_素质,交互对象拥有爱侣（爱情系第四阶段）
love_ge_1,TARGET_LOVE_GE_1,属性_素质,交互对象爱情系且>=思慕
love_ge_2,TARGET_LOVE_GE_2,属性_素质,交互对象爱情系且>=恋慕
love_ge_3,TARGET_LOVE_GE_3,属性_素质,交互对象爱情系且>=恋人
love_le_2,TARGET_LOVE_LE_2,属性_素质,交互对象爱情系且<=恋慕
love_0_or_le_1,TARGET_LOVE_0_OR_LE_1,属性_素质,交互对象无陷落或爱情系==思慕
love_0_or_le_2,TARGET_LOVE_0_OR_LE_2,属性_素质,交互对象无陷落或爱情系<=恋慕
obey_1,TARGET_OBEY_1,属性_素质,交互对象拥有屈从（隶属系第一阶段）
obey_2,TARGET_OBEY_2,属性_素质,交互对象拥有驯服（隶属系第二阶段）
obey_3,TARGET_OBEY_3,属性_素质,交互对象拥有宠物（隶属系第三阶段）
obey_4,TARGET_OBEY_4,属性_素质,交互对象拥有奴隶（隶属系第四阶段）
obey_ge_1,TARGET_OBEY_GE_1,属性_素质,交互对象隶属系且>=屈从
obey_ge_2,TARGET_OBEY_GE_2,属性_素质,交互对象隶属系且>=驯服
obey_ge_3,TARGET_OBEY_GE_3,属性_素质,交互对象隶属系且>=宠物
obey_le_2,TARGET_OBEY_LE_2,属性_素质,交互对象隶属系且<=驯服
obey_0_or_le_1,TARGET_OBEY_0_OR_LE_1,属性_素质,交互对象无陷落或隶属系==屈从
obey_0_or_le_2,TARGET_OBEY_0_OR_LE_2,属性_素质,交互对象无陷落或隶属系<=驯服

kiss_0,NO_FIRST_KISS,属性_素质,玩家未保有初吻
kiss_1,HAVE_FIRST_KISS,属性_素质,玩家保有初吻
virgin_0,NO_VIRGIN,属性_素质,玩家非童贞
virgin_1,HAVE_VIRGIN,属性_素质,玩家是童贞
a_virgin_0,NO_A_VIRGIN,属性_素质,玩家非A处
a_virgin_1,HAVE_A_VIRGIN,属性_素质,玩家是A处
t_kiss_0,TARGET_NO_FIRST_KISS,属性_素质,交互对象未保有初吻
t_kiss_1,TARGET_HAVE_FIRST_KISS,属性_素质,交互对象保有初吻
virgin_0,NO_VIRGIN,属性_素质,自己非处女
t_virgin_0,TARGET_NO_VIRGIN,属性_素质,交互对象非处女
t_virgin_1,TARGET_HAVE_VIRGIN,属性_素质,交互对象是处女
t_a_virgin_0,TARGET_NO_A_VIRGIN,属性_素质,交互对象非A处女
t_a_virgin_1,TARGET_HAVE_A_VIRGIN,属性_素质,交互对象是A处女
sexual_ignorance_0,SELF_SEXUAL_IGNORANCE_0,属性_素质,自己没有性无知
sexual_ignorance_1,SELF_SEXUAL_IGNORANCE_1,属性_素质,自己性无知
t_love_sense_taste_0,T_LOVE_SENSE_TASTE_0,属性_素质,交互对象精爱味觉==0
t_love_sense_taste_1,T_LOVE_SENSE_TASTE_1,属性_素质,交互对象精爱味觉==1
t_sadism_0,T_SADISM_0,属性_素质,交互对象施虐狂==0
t_sadism_1,T_SADISM_1,属性_素质,交互对象施虐狂==1
t_masochism_0,T_MASOCHISM_0,属性_素质,交互对象受虐狂==0
t_masochism_1,T_MASOCHISM_1,属性_素质,交互对象受虐狂==1
t_oestrus_0,T_OESTRUS_0,属性_素质,交互对象发情期==0
t_oestrus_1,T_OESTRUS_1,属性_素质,交互对象发情期==1
is_medical,IS_MEDICAL,属性_素质,自己的职业为医疗
t_is_medical,T_IS_MEDICAL,属性_素质,交互对象的职业为医疗

fertilization_0,FERTILIZATION_0,属性_素质,自己受精==0
fertilization_1,FERTILIZATION_1,属性_素质,自己受精==1
t_fertilization_0,T_FERTILIZATION_0,属性_素质,交互对象受精==0
t_fertilization_1,T_FERTILIZATION_1,属性_素质,交互对象受精==1
pregnancy_0,PREGNANCY_0,属性_素质,自己妊娠==0
pregnancy_1,PREGNANCY_1,属性_素质,自己妊娠==1
t_pregnancy_0,T_PREGNANCY_0,属性_素质,交互对象妊娠==0
t_pregnancy_1,T_PREGNANCY_1,属性_素质,交互对象妊娠==1
parturient_0,PARTURIENT_0,属性_素质,自己临盆==0
parturient_1,PARTURIENT_1,属性_素质,自己临盆==1
t_parturient_0,T_PARTURIENT_0,属性_素质,交互对象临盆==0
t_parturient_1,T_PARTURIENT_1,属性_素质,交互对象临盆==1
postpartum_0,POSTPARTUM_0,属性_素质,自己产后==0
postpartum_1,POSTPARTUM_1,属性_素质,自己产后==1
t_postpartum_0,T_POSTPARTUM_0,属性_素质,交互对象产后==0
t_postpartum_1,T_POSTPARTUM_1,属性_素质,交互对象产后==1
rearing_0,REARING_0,属性_素质,自己育儿==0
rearing_1,REARING_1,属性_素质,自己育儿==1
t_rearing_0,T_REARING_0,属性_素质,交互对象育儿==0
t_rearing_1,T_REARING_1,属性_素质,交互对象育儿==1
inflation_0,INFLATION_0,属性_素质,自己孕肚==0
inflation_1,INFLATION_1,属性_素质,自己孕肚==1
t_inflation_0,T_INFLATION_0,属性_素质,交互对象孕肚==0
t_inflation_1,T_INFLATION_1,属性_素质,交互对象孕肚==1
cumflation_0,CUMFLATION_0,属性_素质,自己精液膨腹==0
cumflation_1,CUMFLATION_1,属性_素质,自己精液膨腹==1
t_cumflation_0,T_CUMFLATION_0,属性_素质,交互对象精液膨腹==0
t_cumflation_1,T_CUMFLATION_1,属性_素质,交互对象精液膨腹==1
lactation_0,LACTATION_0,属性_素质,自己泌乳==0
lactation_1,LACTATION_1,属性_素质,自己泌乳==1
t_lactation_0,T_LACTATION_0,属性_素质,交互对象泌乳==0
t_lactation_1,T_LACTATION_1,属性_素质,交互对象泌乳==1
t_baby_1,T_BABY_1,属性_素质,交互对象婴儿==1

child_1,SELF_IS_CHILD,属性_素质,自己是幼女
t_child_or_loli_1,T_CHILD_OR_LOLI_1,属性_素质,交互对象幼女或萝莉==1
breast_0,SELF_CHEST_IS_CLIFF,属性_素质,自己胸部大小是绝壁
t_breast_0,TARGET_CHEST_IS_CLIFF,属性_素质,交互对象胸部大小是绝壁
breast_1,SELF_CHEST_IS_SMALL,属性_素质,自己胸部大小是贫乳
t_breast_1,TARGET_CHEST_IS_SMALL,属性_素质,交互对象胸部大小是贫乳
breast_2,SELF_CHEST_IS_NORMAL,属性_素质,自己胸部大小是普乳
t_breast_2,TARGET_CHEST_IS_NORMAL,属性_素质,交互对象胸部大小是普乳
breast_3,SELF_CHEST_IS_BIG,属性_素质,自己胸部大小是巨乳
t_breast_3,TARGET_CHEST_IS_BIG,属性_素质,交互对象胸部大小是巨乳
breast_4,SELF_CHEST_IS_SUPER,属性_素质,自己胸部大小是爆乳
t_breast_4,TARGET_CHEST_IS_SUPER,属性_素质,交互对象胸部大小是爆乳
buttock_0,TARGET_BUTTOCKS_IS_SMALL,属性_素质,交互对象臀部大小是小臀
buttock_1,TARGET_BUTTOCKS_IS_NORMAL,属性_素质,交互对象臀部大小是普臀
buttock_2,TARGET_BUTTOCKS_IS_BIG,属性_素质,交互对象臀部大小是巨臀

ear_0,TARGET_HAVE_NO_EARS,属性_素质,交互对象没有兽耳
ear_1,TARGET_HAVE_EARS,属性_素质,交互对象有兽耳
horn_0,TARGET_HAVE_NO_HORN,属性_素质,交互对象没有兽角
horn_1,TARGET_HAVE_HORN,属性_素质,交互对象有兽角
tail_0,TARGET_HAVE_NO_TAIL,属性_素质,交互对象没有兽尾
tail_1,TARGET_HAVE_TAIL,属性_素质,交互对象有兽尾
ring_0,TARGET_HAVE_NO_RING,属性_素质,交互对象没有光环
ring_1,TARGET_HAVE_RING,属性_素质,交互对象有光环
wing_0,TARGET_HAVE_NO_WING,属性_素质,交互对象没有光翼
wing_1,TARGET_HAVE_WING,属性_素质,交互对象有光翼
tentacle_0,TARGET_HAVE_NO_TENTACLE,属性_素质,交互对象没有触手
tentacle_1,TARGET_HAVE_TENTACLE,属性_素质,交互对象有触手
car_0,TARGET_HAVE_NO_CAR,属性_素质,交互对象没有小车
